Date,Sector,Ticker,Company,Price,P/E,Forward P/E,Market Cap,Revenue,Revenue Growth,Beta,52W High,52W Low,1Y Return,Basket Score,Basket Tier,Basket Weight,CapEx,CapEx Growth,Operating Cash Flow,Free Cash Flow,Net Income,EBITDA,Total Debt,Cash,Net Debt,FCF Margin YoY Change,Net Debt / EBITDA YoY Change,CapEx / OCF YoY Change,Price Extension 200D,Momentum Acceleration,Volatility Expansion,Volume Activity,Forward EV/EBIT,Enterprise Value,Forward Revenue,Operating Income,Operating Margin,Forward EBIT,YTD Return,YTD Start Market Cap,YTD Year
2026-06-14,COMPUTE,ALAB,ALAB,367.1499938964844,249.7619,87.27765,62932423758.0,1001443968.0,,3.209955546365348,367.4700012207031,85.94999694824219,2.891774519276959,33.464052287581694,3,2.0,,,,,,,,,,,,,1.0158671988568284,1.330814472778481,0.0201840480759731,0.1109350953554151,,,,,,,,,
2026-06-14,COMPUTE,AMD,AMD,511.5700073242187,169.39404,39.040714,834166000000.0,37454000128.0,,2.874268860720543,542.52001953125,116.16000366210938,3.317046475309863,76.27450980392157,1,4.0,,,,,,,,,,,,,1.014598055003423,0.8395351192268194,0.1522568423032086,-0.3229807235077007,,,,,,,,,
2026-06-14,COMPUTE,ARM,ARM,380.80999755859375,453.34525,124.131294,405202000000.0,4920000000.0,,3.041433900867794,411.8299865722656,104.5500030517578,1.7471505624903685,59.83660130718954,2,3.0,,,,,,,,,,,,,1.3468172475032412,1.8617581212746184,0.5381340142099267,0.9977941655054912,,,,,,,,,
2026-06-14,COMPUTE,AVGO,AVGO,381.4662780761719,63.678333,19.744751,1817730000000.0,75464998912.0,,2.160053336228582,480.8090515136719,246.3112640380859,0.5041424457432866,82.64705882352939,1,4.0,,,,,,,,,,,,,0.069412313322378,0.0577172893957561,0.166209336320362,0.2431887833120474,,,,,,,,,
2026-06-14,COMPUTE,CRDO,CRDO,250.80999755859375,136.15848895878847,,46261889001.08276,1068138000.0,2.261171427524639,3.054691098655114,264.760009765625,73.48999786376953,2.3738231088768225,26.30718954248366,4,1.0,19254000.0,0.0833896016205266,59321000.0,40067000.0,339765000.0,349213000.0,,1220464000.0,,0.1033611250127337,,,0.6608234237094877,0.5058628050614948,0.1503251006778425,0.5083467103101758,,,,322948000.0,0.3023467005199702,,,,
2026-06-14,COMPUTE,GFS,GFS,81.26288604736328,50.87060830372729,,45173100173.70983,,,2.0337110932493148,89.8305435180664,31.574499130249023,1.147229285550059,22.22222222222222,4,1.0,,,,,888000000.0,,,,,,,,0.7729102756516899,0.666343101670818,0.3012867085411959,0.7223188871321584,,,,,,,,,
2026-06-14,COMPUTE,INTC,INTC,124.56999969482422,,80.8046,626089000000.0,53762998272.0,,2.505612979803023,129.44000244140625,19.309999465942383,4.997592534874542,75.29411764705881,2,3.0,,,,,,,,,,,,,1.3282545426331231,0.4657281312910342,0.2568638589255552,0.1732827776481895,,,,,,,,,
2026-06-14,COMPUTE,LSCC,LSCC,144.52999877929688,1032.3572,62.534615,19801745405.0,574009024.0,,2.4560140632457523,154.60000610351562,47.849998474121094,1.9180295243558376,11.732026143790849,4,1.0,,,,,,,,,,,,,0.6006635943652563,0.2267465588449601,0.1983383317506366,0.0178935711112873,,,,,,,,,
2026-06-14,COMPUTE,MCHP,MCHP,95.23999786376952,432.9091,23.278778,51627629564.0,4713099776.0,,1.706048592176202,102.40602111816406,48.05623245239258,0.4400618370889639,27.549019607843135,4,1.0,,,,,,,,,,,,,0.3381992267676372,0.4439572127723281,0.1255591881442341,0.2591756309233173,,,,,,,,,
2026-06-14,COMPUTE,MPWR,MPWR,1574.9168701171875,112.34473,52.300385,77492572786.0,2957090048.0,,2.362852909937323,1687.3154296875,666.9169921875,1.2117614890200246,41.37254901960784,3,2.0,,,,,,,,,,,,,0.3972646738574974,0.2003023364818598,0.2414051574854765,0.2059418418100811,,,,,,,,,
2026-06-14,COMPUTE,MRVL,MRVL,279.6310119628906,96.11684,45.312943,244892000000.0,8717100032.0,,2.6558177677076773,316.3519592285156,62.17753219604492,3.027228222663054,60.52287581699347,2,3.0,,,,,,,,,,,,,1.5789847169911415,1.4076046210801436,0.3842697778413562,1.3912315979482297,,,,,,,,,
2026-06-14,COMPUTE,MU,MU,981.4590454101562,46.302357,8.75113,1107000000000.0,58119000064.0,,2.933548521510855,1079.4039306640625,104.7119369506836,7.469268880711319,84.80392156862746,1,4.0,,,,,,,,,,,,,1.5725219755867186,-0.5655411916820237,0.3360549100449164,0.6542336639801767,,,,,,,,,
2026-06-14,COMPUTE,NVDA,NVDA,205.19000244140625,31.422665,16.122227,4969910000000.0,253491000000.0,,1.833850630040066,235.465576171875,141.7811737060547,0.4169881163290387,89.93464052287582,1,4.0,,,,,,,,,,,,,0.0854469286864376,0.030061108131444,0.1440399546199469,-0.0026652322511419,,,,,,,,,
2026-06-14,COMPUTE,NXPI,NXPI,303.829345703125,29.145313,17.293371,76968329446.0,12615000064.0,,1.740364075195241,331.5453796386719,181.8075714111328,0.4290310525903689,39.47712418300654,3,2.0,,,,,,,,,,,,,0.3190725924846804,0.4983445774181169,0.402831720719689,0.3518467649363881,,,,,,,,,
2026-06-14,COMPUTE,ON,ON,116.79000091552734,86.51111,27.381428,45408325033.0,6063000064.0,,2.116273481975626,133.92999267578125,44.900001525878906,1.2044167973693711,24.90196078431372,4,1.0,,,,,,,,,,,,,0.7401021497911191,0.680829390027367,0.2454545536203778,0.2445525809094115,,,,,,,,,
2026-06-14,COMPUTE,QCOM,QCOM,211.72000122070312,22.790096,19.847832,223153000000.0,44486000640.0,,1.9197485546853004,250.0962829589844,123.61344146728516,0.3622081559021683,53.56209150326797,2,3.0,,,,,,,,,,,,,0.2904078698842873,0.5480105893670256,0.61281542283897,0.8457076423398304,,,,,,,,,
2026-06-14,COMPUTE,TSM,TSM,423.9299926757813,36.482788,21.707851,2198700000000.0,4103900000000.0,,2.0354157233821075,445.6463623046875,207.21827697753903,0.9895949480327466,89.99999999999999,1,4.0,,,,,,,,,,,,,0.2872118161809254,0.0072367074928828,0.1892653681659759,-0.0255473022883601,,,,,,,,,
2026-06-14,CONSUMER_AI,AAPL,AAPL,291.1300048828125,34.884193546772224,,4275930023995.6055,451442000000.0,0.1275732704575314,0.9017121715382902,315.20001220703125,194.8669281005859,0.4672940514189407,99.16666666666669,1,4.0,11492000000.0,-0.0360677738634457,157760000000.0,146268000000.0,122575000000.0,159424000000.0,82700000000.0,45572000000.0,37128000000.0,-0.0228783503260031,-0.2281317234322456,-0.0062130035952839,0.0925990110867354,0.0474351154413335,0.0195244963168348,0.0176221174058608,,4313058023995.6055,,147366000000.0,0.3264339605087696,,,,
2026-06-14,CONSUMER_AI,ABNB,"Airbnb, Inc.",132.27999877929688,,,,12647000000.0,0.1259793447293447,1.2056957495287113,144.17999267578125,111.54000091552734,-0.0470427122984457,57.1969696969697,2,3.0,35373000.0,0.0,7007000000.0,6971627000.0,2517000000.0,2609000000.0,2475000000.0,7037000000.0,-4562000000.0,-0.0243959399639723,0.4860742038196102,-0.0003929254212067,0.025962591551653,0.0578140119738024,0.0262108549182387,-0.1641975406951095,,,,2592000000.0,0.2049497904641417,,,,
2026-06-14,CONSUMER_AI,APP,APP,496.7699890136719,43.272648,22.656311,166885000000.0,6164192256.0,,2.1939977530818893,733.5999755859375,324.70001220703125,0.3052971951780332,76.22727272727272,1,4.0,,,,,,,,,,,,,-0.0832039657336698,0.0091674461364245,-0.0743718862147181,-0.1668619210034106,,,,,,,,,
2026-06-14,CONSUMER_AI,DUOL,DUOL,122.62999725341795,4.832444670288459,,2041176304.283142,1098813000.0,0.354529137810738,0.8744491757472285,481.4800109863281,90.02999877929688,-0.7453061509195236,23.651515151515152,4,1.0,3536000.0,-0.2525893045867681,369520000.0,365984000.0,422390000.0,171495000.0,,1138561000.0,,0.0438204776048329,,-0.010194715287676,-0.3022628116991664,0.431658178327675,-0.1774613864235785,-0.2645494313139387,,,,156503000.0,0.1424291485448388,,,,
2026-06-14,CONSUMER_AI,NFLX,NFLX,80.33999633789062,25.307683696939872,,338455876304.42664,46889992000.0,0.1671921521461241,0.3471584748480823,133.91299438476562,75.86000061035156,-0.3387817796470485,85.34848484848484,1,4.0,756073000.0,0.5364183368861271,12650279000.0,11894206000.0,13373641000.0,14288498000.0,20535734000.0,12259772000.0,8275962000.0,0.068316566713193,-0.5851126698627599,-0.0022254526952953,-0.1902033305727652,-0.0717137679447494,-0.0376621694809335,-0.162771051701697,,346731838304.42664,,13936601000.0,0.2972190952815688,,,,
2026-06-14,CONSUMER_AI,PINS,PINS,20.209999084472656,0.0,,0.0,4374293000.0,0.1630135933729148,0.8729236319159626,39.16999816894531,15.420000076293944,-0.4059377186204431,18.454545454545453,4,1.0,37733000.0,0.3336042977309676,1231332000.0,1193599000.0,334346000.0,300815000.0,,378077000.0,,-0.0165123020066224,,0.0053068510143985,-0.1902201735761688,0.2162654202301337,-0.1348052023958648,0.3443271949088031,,,,275068000.0,0.062882847582455,,,,
2026-06-14,CONSUMER_AI,RBLX,RBLX,43.310001373291016,,,31001082432.994843,5297551000.0,0.3810501667672084,1.5324786017603589,141.55999755859375,41.310001373291016,-0.544632519237128,52.75757575757576,2,3.0,188039000.0,-0.0924495883085417,1485727000.0,1297688000.0,-1096057000.0,-1053942000.0,1174370000.0,1188000000.0,-13630000.0,0.0348695365943889,,-0.0779558700720096,-0.47875858432937,-0.0949514516136645,0.1243087620377159,0.1127605953141901,,30987452432.994843,,-1271342000.0,-0.2399867410431725,,,,
2026-06-14,CONSUMER_AI,RDDT,RDDT,162.10000610351562,,,,2473556000.0,0.706367881413049,1.7078948999685823,270.7099914550781,116.1999969482422,0.3950086950150113,46.969696969696976,3,2.0,6817000.0,0.5578153564899451,875550000.0,868733000.0,707544000.0,637188000.0,,1374348000.0,,0.1351448446423467,,-0.0059931553549898,-0.1407538627119521,0.1223908620482526,0.0566240990623425,-0.0860526467402458,,,,620993000.0,0.2510527354141164,,,,
2026-06-14,CONSUMER_AI,ROKU,ROKU,143.66000366210938,105.41426727335512,,21240131541.44287,4965458000.0,0.1677657703803365,2.101920366493836,143.66000366210938,74.41000366210938,0.8717915786594055,52.27272727272727,3,2.0,59980000.0,-0.1624074849881301,231143000.0,171163000.0,201492000.0,151678000.0,0.0,1649877000.0,-1649877000.0,0.0198447915528187,,-0.2757047526340377,0.3787633275909781,0.3712250780131932,0.11388469410582,-0.1574521759090741,,19590254541.44287,,103878000.0,0.0209201245887086,,,,
2026-06-14,CONSUMER_AI,SHOP,SHOP,108.23999786376952,0.0,,0.0,12366000000.0,0.3925675675675675,2.291988152908675,179.00999450683594,95.4000015258789,-0.0088819817675562,31.71212121212121,4,1.0,27000000.0,0.4210526315789473,2147000000.0,2120000000.0,1332000000.0,1677000000.0,,1848000000.0,,-0.0084045289831315,,0.0008182612625491,-0.216698294297835,-0.1068117859749101,0.1261729107800808,0.0086036791336721,,,,1647000000.0,0.1331877729257642,,,,
2026-06-14,CONSUMER_AI,SNAP,SNAP,5.260000228881836,,,9160469238.6055,6097021000.0,0.1025669449506876,1.909412397333759,10.350000381469728,3.930000066757202,-0.3662650472281341,42.24242424242424,3,2.0,222539000.0,0.2254890083263581,831339000.0,608800000.0,-409853000.0,-242156000.0,3535735000.0,1061924000.0,2473811000.0,0.0464787273105315,,-0.1132178056041979,-0.2132461482577142,0.250066584083565,0.130643357847451,-0.3421935221974295,,11634280238.6055,,-412770000.0,-0.0677002752655764,,,,
2026-06-14,CONSUMER_AI,SPOT,SPOT,482.0,44.851391507233274,,99211278014.0,,,0.6432840642268474,775.9000244140625,412.75,-0.3141914075054952,64.0,2,3.0,,,,,2212000000.0,,,,,,,,-0.1400980142263918,0.0140757969608847,0.1509633681811493,0.1124006615101607,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,CHKP,CHKP,124.05999755859376,12.763374,10.862646,12905689482.0,2756000000.0,,0.3521756580538567,231.22999572753903,112.47000122070312,-0.4435523693351103,58.07692307692308,2,3.0,,,,,,,,,,,,,-0.2705230231865494,-0.0818673594323327,0.4277732595118906,0.3463428672629063,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,CRWD,CRWD,170.6999969482422,,109.25098,173817000000.0,5094199808.0,,1.445646068087079,195.54249572753903,87.5625,0.4173914271916663,91.04395604395604,1,4.0,,,,,,,,,,,,,0.4101201461409745,0.4376890169189258,0.2421208782799793,0.2138283928317821,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,FTNT,FTNT,146.3000030517578,56.92607,42.703983,107186000000.0,7109499904.0,,1.0625867408254497,149.6699981689453,74.38999938964844,0.4391107395394145,87.8021978021978,1,4.0,,,,,,,,,,,,,0.652475330955268,0.6448475350354932,0.1736437322782817,0.0257337287817094,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,OKTA,OKTA,116.29000091552734,84.26812,27.17329,20391037784.0,2996000000.0,,1.1913493079817827,139.7899932861328,62.93000030517578,0.160810546628829,70.60439560439559,2,3.0,,,,,,,,,,,,,0.3407664174022051,0.4295985598470154,0.5616262578887106,0.5180222196943844,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,PANW,PANW,279.6199951171875,243.14783,67.926636,227890000000.0,10606499840.0,,1.0937364299528942,300.4800109863281,141.6699981689453,0.4145798437160952,98.57142857142856,1,4.0,,,,,,,,,,,,,0.4393818058651983,0.5645585711174964,0.3440019883618086,0.2244354318370356,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,QLYS,QLYS,111.23999786376952,20.007195,13.466286,3917539783.0,684864000.0,,0.3201873835494815,153.8000030517578,76.19999694824219,-0.2092692375941526,36.20879120879121,3,2.0,,,,,,,,,,,,,-0.0573356855299095,0.1670066579531001,0.2103239222944528,0.272728033866908,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,RBRK,RBRK,68.19000244140625,,,,1424778000.0,0.4572603328185249,1.699518861034952,98.5,43.810001373291016,-0.231575342766076,50.714285714285715,2,3.0,14139000.0,-0.1626295528575658,72506000.0,58367000.0,-288577000.0,-263838000.0,322821000.0,429397000.0,-106576000.0,0.0089081171863047,,-0.1551032698352407,0.0090711696835854,0.3344026058144734,0.0674725273116296,0.1951587941243611,,,,-304959000.0,-0.2140396609155952,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,RDWR,RDWR,28.229999542236328,64.15909,21.440453,1187988673.0,309640992.0,,0.8893415289369523,31.690000534057617,21.739999771118164,0.1564932289513803,19.34065934065934,4,1.0,,,,,,,,,,,,,0.1054786204069286,0.0860002197362881,0.2507176943704434,-0.2638714652147229,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,RPD,RPD,7.139999866485596,20.4,4.6016717,477170603.6,859232000.0,,0.7790565040672875,25.59000015258789,5.050000190734863,-0.6991150440699622,11.813186813186812,4,1.0,,,,,,,,,,,,,-0.411174096758391,0.2225767539614631,0.0836629030960252,0.3848218067885116,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,S,S,14.850000381469728,,30.027905,5071009286.0,1048905984.0,,1.2960680628361154,19.780000686645508,11.9399995803833,-0.1694630269304198,46.59340659340659,3,2.0,,,,,,,,,,,,,-0.0471087392678093,0.0660178967889032,0.164854118790962,0.3316742768898411,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,SAIL,SAIL,14.619999885559082,,36.955585,8292215351.0,1121090048.0,,1.7427231094077562,24.260000228881836,10.489999771118164,-0.372532173206908,50.54945054945055,3,2.0,,,,,,,,,,,,,-0.1648518056532728,0.0340501873836683,0.3307696424199269,0.9208112040815912,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,TENB,TENB,26.799999237060547,,12.341073,2955288792.0,1022326016.0,,1.0062687761859683,35.459999084472656,16.040000915527344,-0.1577624294754539,29.725274725274726,4,1.0,,,,,,,,,,,,,0.0949411757947347,0.357471818333267,0.3770357735782794,0.7748060523810487,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,VRNS,VRNS,33.34000015258789,,87.22954,3915707236.0,660235008.0,,0.972010061969027,63.310001373291016,20.190000534057617,-0.3237322379606643,27.967032967032967,4,1.0,,,,,,,,,,,,,-0.0661044756688751,0.4346811259892175,-0.3526475771888042,-0.2318946369423042,,,,,,,,,
2026-06-14,CYBERSECURITY_AI_TRUST,ZS,ZS,129.52000427246094,,28.170853,20944618369.0,3173563904.0,,0.977030176509334,336.2699890136719,118.0500030517578,-0.5703148080165568,70.98901098901099,1,4.0,,,,,,,,,,,,,-0.3963712405957996,-0.0156319597342748,0.6088071331118299,1.916415948221374,,,,,,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,AKAM,AKAM,133.5,45.10135,18.695515,19408957709.0,4266646016.0,,1.0867920332241072,161.13999938964844,70.52999877929688,0.7004202823526988,51.63636363636364,3,2.0,,,,,,,,,,,,,0.3615182934214285,0.0630548628494433,0.5236518692774721,0.507177725636458,,,,,,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,DDOG,DDOG,229.8999938964844,589.4872,80.727844,81835245278.0,3672030976.0,,1.311276304095807,277.489990234375,102.61499786376952,0.8739810345988812,93.63636363636364,1,4.0,,,,,,,,,,,,,0.5368350306996541,0.6118001655733982,0.2422313263917561,0.080398692700117,,,,,,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,DOCN,DOCN,170.44000244140625,75.10833244423345,,17787831264.435364,948629000.0,0.1761010577891066,2.257751304989414,180.5,25.739999771118164,5.043971554263188,32.81818181818182,4,1.0,168934000.0,0.1115029574897852,213919000.0,44985000.0,236829000.0,309632000.0,919722000.0,741363000.0,178359000.0,-0.0088802906471538,-3.932423139349124,0.0197619478961504,1.4151324495926991,0.2580466013263456,0.3127707389074188,-0.0391253079557899,,17966190264.435364,,155918000.0,0.1643614099927368,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,ESTC,ESTC,60.349998474121094,17.058349311606825,,6273480892.932396,1739331000.0,0.1726122095657238,0.9937906397346856,94.47000122070312,43.29999923706055,-0.2750750934039508,16.09090909090909,4,1.0,2514000.0,-0.0015885623510722,185696000.0,183182000.0,367766000.0,-30476000.0,570895000.0,768725000.0,-197830000.0,0.0430278466314833,,-0.0129915820914357,-0.1221243795728505,0.2406666249019333,0.0838567847507547,0.3172236995839521,,6075650892.932396,,-33476000.0,-0.0192464803996479,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,GTLB,GITLAB INC.,27.790000915527344,,,,1004873000.0,0.2489550331791725,1.0483079247692064,51.040000915527344,19.420000076293945,-0.3642186799907909,40.45454545454546,3,2.0,4261000.0,0.1386958845537145,282676000.0,278415000.0,-25053000.0,-47756000.0,,335395000.0,,0.150810001636651,,-0.0204550071429406,-0.2029889796663831,0.314577246309346,0.1603724142905782,0.388342218826839,,,,-51620000.0,-0.0513696755709428,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,MDB,MDB,342.79998779296875,,46.71388,27572063594.0,2602398976.0,,1.7019995204417295,440.6000061035156,201.0,0.6272665994196358,57.45454545454545,2,3.0,,,,,,,,,,,,,0.0327977708380338,0.1589983079363954,0.0140558091164217,0.3806049914119569,,,,,,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,NET,NET,228.47999572753903,,145.40271,81096590066.0,2328604928.0,,1.613855889513507,272.6600036621094,160.19000244140625,0.3376265967638252,75.72727272727272,2,3.0,,,,,,,,,,,,,0.1034114845599807,0.0076076433147694,0.4577770707298561,0.122348461782531,,,,,,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,NTNX,NTNX,49.310001373291016,48.320692646566954,,13329504670.018726,2749734000.0,0.1303627541095744,0.7560550846510896,81.12000274658203,34.40999984741211,-0.3300271413642871,27.636363636363633,4,1.0,64872000.0,0.2621748351071074,569562000.0,504690000.0,275855000.0,309769000.0,,718812000.0,,0.0485922076257787,,-0.0214726365046385,-0.0639577960333352,0.3385963210726346,0.1596163956673528,0.2251211415226317,,,,235189000.0,0.0855315459604456,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,SNOW,SNOW,232.77999877929688,,86.72714,80681547577.0,5032822784.0,,1.3768273078629376,280.1600036621094,121.11000061035156,0.1017606972937315,78.72727272727273,1,4.0,,,,,,,,,,,,,0.1325126850383668,0.2739561857801681,0.4620568427447702,0.9136592868786576,,,,,,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,TWLO,TWLO,204.0800018310547,297.95307271062984,,30974009626.70624,5301664000.0,0.1566975000703618,1.4569434315464969,236.63999938964844,92.44000244140624,0.7623488467425978,77.18181818181819,1,4.0,20938000.0,0.0,436505000.0,415567000.0,103956000.0,422432000.0,992722000.0,541976000.0,450746000.0,0.0249777514659126,-1.368539052812263,-0.0308286667805119,0.5218998823477317,0.4575189999786903,0.2120773251337966,0.0589486962731271,,31424755626.70624,,242386000.0,0.0457188535523941,,,,
2026-06-14,DATA_AI_INFRASTRUCTURE,VRSK,"Verisk Analytics, Inc.",183.3000030517578,26.38574343204452,,24016303671.846924,3102300000.0,0.0585525642338007,-0.1458609425847684,310.63775634765625,156.413330078125,-0.4099236190509499,48.63636363636363,3,2.0,254400000.0,0.1438848920863309,1381700000.0,1127300000.0,910200000.0,1627700000.0,258400000.0,524500000.0,-266100000.0,0.0241733216952514,0.2273216274325596,0.0013014460256893,-0.1215746066662273,0.0147629197073163,0.1331979513073291,0.2337733316774568,,23750203671.846924,,1366000000.0,0.4403184733907101,,,,
2026-06-14,DATA_CENTER_INFRASTRUCTURE,ANET,ANET,163.24000549316406,56.096222,36.686035,205547000000.0,9709899776.0,,2.093660366745876,177.72999572753906,86.25,0.704500482563005,78.8235294117647,1,4.0,,,,,,,,,,,,,0.153482696028893,0.0389494823437153,0.1609986614549736,0.0322122577206136,,,,,,,,,
2026-06-14,DATA_CENTER_INFRASTRUCTURE,APLD,APLD,42.70000076293945,,-44.248707,12202359533.0,319262016.0,,3.7519594152768545,49.650001525878906,9.18000030517578,2.4132693830299035,16.470588235294116,4,1.0,,,,,,,,,,,,,0.3946978858818326,-0.0573338197527406,0.0084557437128414,-0.2282620637250272,,,,,,,,,
2026-06-14,DATA_CENTER_INFRASTRUCTURE,CIEN,CIEN,445.9800109863281,149.1572,46.363476,63129773709.0,5569149952.0,,2.6279591393444792,627.0,72.16000366210938,5.016188149336063,51.76470588235294,3,2.0,,,,,,,,,,,,,0.4712143238908945,-0.9719321955229938,0.2511993081862724,0.1399176640067962,,,,,,,,,
2026-06-14,DATA_CENTER_INFRASTRUCTURE,COHR,COHR,385.0299987792969,160.66368388503008,,75327007525.81247,6602084000.0,0.1799884933819073,2.959234483362086,426.8900146484375,77.37000274658203,3.756392999316323,69.41176470588235,2,3.0,397117000.0,0.1654682804282494,477315000.0,80198000.0,468849000.0,755037000.0,3193781000.0,1592730000.0,1601051000.0,-0.0134038214318202,-3.9722352745964686,0.1275385171962257,0.7670259117056115,-0.3448765869616907,0.1819640821131642,0.146030133378298,,76928058525.81247,,505805000.0,0.0766129300990414,,,,
2026-06-14,DATA_CENTER_INFRASTRUCTURE,CORZ,CORZ,27.600000381469727,,93.03267,8773634180.0,354737984.0,,2.7335969823510924,29.049999237060547,11.350000381469728,1.2734760791543374,10.588235294117649,4,1.0,,,,,,,,,,,,,0.4975360030038751,0.3604763940705504,-0.103338409425162,-0.1542336023410674,,,,,,,,,
